,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
8189,candidate_Bob Kiss,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,candidate_Kurt Wright
8190,candidate_Andy Montroll,candidate_Bob Kiss,0,0,0
8191,candidate_Andy Montroll,candidate_Bob Kiss,0,0,0
8192,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,0,0
8193,candidate_Kurt Wright,0,0,0,0
8194,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,candidate_James Simpson,candidate_Kurt Wright
8195,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,0,0
8196,candidate_Bob Kiss,candidate_Andy Montroll,candidate_James Simpson,candidate_Dan Smith,candidate_Kurt Wright
8197,candidate_Andy Montroll,candidate_Kurt Wright,candidate_James Simpson,candidate_Dan Smith,candidate_Bob Kiss
8198,candidate_Kurt Wright,0,0,0,0
8199,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Dan Smith,0,0
8200,candidate_Andy Montroll,candidate_Dan Smith,candidate_James Simpson,candidate_Bob Kiss,candidate_Kurt Wright
8201,candidate_Kurt Wright,candidate_Bob Kiss,0,0,0
8202,candidate_Kurt Wright,0,0,0,0
8203,candidate_Kurt Wright,candidate_Dan Smith,candidate_Andy Montroll,candidate_Bob Kiss,candidate_James Simpson
8204,candidate_Andy Montroll,0,0,0,0
8205,candidate_Andy Montroll,0,0,0,0
8206,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,candidate_James Simpson
8207,candidate_Andy Montroll,candidate_Kurt Wright,0,0,0
8208,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Andy Montroll,0,0
8209,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,0
8210,candidate_Bob Kiss,candidate_Kurt Wright,0,0,0
8211,candidate_Dan Smith,candidate_Kurt Wright,candidate_James Simpson,candidate_Andy Montroll,candidate_Bob Kiss
8212,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8213,candidate_Kurt Wright,candidate_Andy Montroll,candidate_James Simpson,0,0
8214,candidate_Kurt Wright,candidate_Dan Smith,candidate_Andy Montroll,candidate_Bob Kiss,0
8215,candidate_Kurt Wright,0,0,0,0
8216,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8217,candidate_Kurt Wright,0,0,0,0
8218,candidate_Bob Kiss,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,candidate_Kurt Wright
8219,candidate_Bob Kiss,0,0,0,0
8220,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8221,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,0
8222,candidate_Andy Montroll,0,0,0,0
8223,candidate_Bob Kiss,candidate_Kurt Wright,0,0,0
8224,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,candidate_James Simpson,candidate_Bob Kiss
8225,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,0
8226,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,0
8227,candidate_Andy Montroll,candidate_Kurt Wright,candidate_Dan Smith,candidate_Bob Kiss,0
8228,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,0
8229,candidate_Kurt Wright,0,0,0,0
8230,candidate_Bob Kiss,candidate_James Simpson,candidate_Kurt Wright,candidate_Dan Smith,candidate_Andy Montroll
8231,candidate_Kurt Wright,0,0,0,0
8232,candidate_Andy Montroll,candidate_Kurt Wright,candidate_Dan Smith,0,0
8233,candidate_Kurt Wright,0,0,0,0
8234,candidate_Kurt Wright,candidate_Bob Kiss,0,0,0
8235,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Andy Montroll,0,0
8236,candidate_Dan Smith,candidate_Kurt Wright,0,0,0
8237,candidate_Kurt Wright,0,0,0,0
8238,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8239,candidate_Kurt Wright,0,0,0,0
8240,candidate_Kurt Wright,0,0,0,0
8241,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,candidate_Bob Kiss,candidate_Kurt Wright
8242,candidate_Andy Montroll,candidate_Kurt Wright,candidate_Dan Smith,candidate_Bob Kiss,candidate_James Simpson
8243,candidate_Kurt Wright,candidate_Andy Montroll,candidate_James Simpson,candidate_Dan Smith,candidate_Bob Kiss
8244,candidate_Kurt Wright,0,0,0,0
8245,candidate_Dan Smith,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Bob Kiss,candidate_James Simpson
8246,candidate_Andy Montroll,candidate_Bob Kiss,0,0,0
8247,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,0,0
8248,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,0
8249,candidate_Dan Smith,candidate_Kurt Wright,candidate_James Simpson,candidate_Andy Montroll,candidate_Bob Kiss
8250,candidate_Kurt Wright,candidate_Dan Smith,candidate_Bob Kiss,0,0
8251,candidate_Kurt Wright,0,0,0,0
8252,candidate_Andy Montroll,candidate_James Simpson,0,0,0
8253,candidate_Andy Montroll,candidate_Bob Kiss,candidate_Dan Smith,candidate_James Simpson,candidate_Kurt Wright
8254,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8255,candidate_Andy Montroll,candidate_Bob Kiss,0,0,0
8256,candidate_Andy Montroll,candidate_Kurt Wright,0,0,0
8257,candidate_Kurt Wright,candidate_Dan Smith,candidate_James Simpson,candidate_Andy Montroll,candidate_Bob Kiss
8258,candidate_Kurt Wright,candidate_Dan Smith,candidate_James Simpson,candidate_Andy Montroll,candidate_Bob Kiss
8259,candidate_Kurt Wright,candidate_Dan Smith,candidate_James Simpson,candidate_Bob Kiss,candidate_Andy Montroll
8260,candidate_Kurt Wright,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,0
8261,candidate_Kurt Wright,candidate_Andy Montroll,0,0,0
8262,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,candidate_James Simpson
8263,candidate_Dan Smith,candidate_Andy Montroll,0,0,0
8264,candidate_Dan Smith,candidate_Bob Kiss,candidate_Andy Montroll,0,0
8265,candidate_Dan Smith,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Andy Montroll,candidate_James Simpson
8266,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,candidate_Kurt Wright,candidate_Bob Kiss
8267,candidate_Kurt Wright,0,0,0,0
8268,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,candidate_Kurt Wright,candidate_James Simpson
8269,candidate_Andy Montroll,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Dan Smith,candidate_James Simpson
8270,candidate_Kurt Wright,0,0,0,0
8271,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Bob Kiss,candidate_Dan Smith,candidate_James Simpson
8272,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8273,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8274,candidate_Kurt Wright,0,0,0,0
8275,candidate_Kurt Wright,0,0,0,0
8276,candidate_Andy Montroll,candidate_Bob Kiss,candidate_James Simpson,candidate_Dan Smith,candidate_Kurt Wright
8277,candidate_Kurt Wright,candidate_Bob Kiss,0,0,0
8278,candidate_Kurt Wright,0,0,0,0
8279,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,candidate_James Simpson
8280,candidate_Kurt Wright,0,0,0,0
8281,candidate_Andy Montroll,candidate_Kurt Wright,0,0,0
8282,candidate_Kurt Wright,candidate_James Simpson,candidate_Dan Smith,0,0
8283,candidate_Kurt Wright,0,0,0,0
8284,candidate_Kurt Wright,0,0,0,0
8285,candidate_Kurt Wright,0,0,0,0
8286,candidate_Bob Kiss,candidate_Kurt Wright,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson
8287,candidate_Kurt Wright,candidate_Andy Montroll,0,0,0
8288,candidate_Kurt Wright,candidate_Dan Smith,candidate_Andy Montroll,candidate_Bob Kiss,0
8289,candidate_Andy Montroll,candidate_Dan Smith,0,0,0
8290,candidate_Bob Kiss,candidate_Kurt Wright,candidate_Andy Montroll,candidate_James Simpson,candidate_Dan Smith
8291,candidate_Kurt Wright,0,0,0,0
8292,candidate_Kurt Wright,0,0,0,0
8293,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,0,0
8294,candidate_Andy Montroll,candidate_Bob Kiss,0,0,0
8295,candidate_Andy Montroll,0,0,0,0
8296,candidate_Kurt Wright,candidate_Dan Smith,candidate_Bob Kiss,0,0
8297,candidate_Andy Montroll,candidate_Bob Kiss,0,0,0
8298,candidate_Kurt Wright,0,0,0,0
8299,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,0,0
8300,candidate_Bob Kiss,0,0,0,0
8301,candidate_Dan Smith,candidate_Andy Montroll,candidate_Bob Kiss,candidate_James Simpson,0
8302,candidate_Kurt Wright,0,0,0,0
8304,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8305,candidate_Dan Smith,candidate_Kurt Wright,0,0,0
8306,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,candidate_Kurt Wright,0
8307,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8308,candidate_Dan Smith,candidate_Bob Kiss,candidate_Andy Montroll,0,0
8309,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,candidate_Kurt Wright,candidate_Bob Kiss
8310,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,candidate_James Simpson,candidate_Bob Kiss
8311,candidate_Kurt Wright,candidate_Dan Smith,candidate_Andy Montroll,0,0
8312,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,0,0
8313,candidate_Kurt Wright,candidate_Dan Smith,candidate_James Simpson,candidate_Andy Montroll,0
8314,candidate_Bob Kiss,candidate_Dan Smith,candidate_Kurt Wright,candidate_Andy Montroll,candidate_James Simpson
8315,candidate_Dan Smith,candidate_Andy Montroll,candidate_Bob Kiss,candidate_James Simpson,candidate_Kurt Wright
8316,candidate_Andy Montroll,candidate_Kurt Wright,candidate_Dan Smith,0,0
8317,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8318,candidate_Kurt Wright,candidate_Bob Kiss,0,0,0
8319,candidate_Dan Smith,candidate_Andy Montroll,candidate_Bob Kiss,candidate_James Simpson,0
8320,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,candidate_James Simpson,0
8321,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,candidate_James Simpson
8323,candidate_Dan Smith,candidate_Andy Montroll,0,0,0
8324,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Bob Kiss,candidate_Dan Smith,candidate_James Simpson
8325,candidate_Kurt Wright,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,candidate_Bob Kiss
8326,candidate_Bob Kiss,candidate_Andy Montroll,candidate_James Simpson,candidate_Dan Smith,candidate_Kurt Wright
8327,candidate_Andy Montroll,candidate_Bob Kiss,candidate_Kurt Wright,candidate_Dan Smith,candidate_James Simpson
8328,candidate_Andy Montroll,candidate_Kurt Wright,candidate_Bob Kiss,0,0
8329,candidate_Bob Kiss,candidate_James Simpson,candidate_Andy Montroll,0,0
8330,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Kurt Wright,candidate_Dan Smith,candidate_James Simpson
8331,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Bob Kiss,candidate_James Simpson,0
8332,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Kurt Wright,0,0
8334,candidate_Kurt Wright,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,0
8335,candidate_Kurt Wright,0,0,0,0
8336,candidate_Kurt Wright,0,0,0,0
8337,candidate_Andy Montroll,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Dan Smith,candidate_James Simpson
8338,candidate_Kurt Wright,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,candidate_Bob Kiss
8339,candidate_Kurt Wright,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,candidate_Bob Kiss
8340,candidate_Kurt Wright,0,0,0,0
8341,candidate_Bob Kiss,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,candidate_Kurt Wright
8342,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,0,0
8343,candidate_Kurt Wright,0,0,0,0
8344,candidate_Kurt Wright,candidate_James Simpson,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss
8345,candidate_Bob Kiss,candidate_Andy Montroll,0,0,0
8346,candidate_Dan Smith,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Andy Montroll,candidate_James Simpson
8347,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8348,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson
8349,candidate_Kurt Wright,candidate_Dan Smith,candidate_Andy Montroll,candidate_Bob Kiss,candidate_James Simpson
8350,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,candidate_James Simpson,candidate_Kurt Wright
8351,candidate_Kurt Wright,0,0,0,0
8352,candidate_Kurt Wright,0,0,0,0
8353,candidate_Kurt Wright,candidate_James Simpson,candidate_Dan Smith,0,0
8354,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Bob Kiss,0,0
8355,candidate_Kurt Wright,candidate_Dan Smith,candidate_Bob Kiss,candidate_Andy Montroll,0
8357,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8358,candidate_Dan Smith,candidate_Bob Kiss,candidate_James Simpson,0,0
8359,candidate_Kurt Wright,candidate_Bob Kiss,0,0,0
8360,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,candidate_James Simpson,candidate_Kurt Wright
8361,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Bob Kiss,candidate_Dan Smith,0
8362,candidate_Dan Smith,candidate_Bob Kiss,candidate_Andy Montroll,0,0
8363,candidate_Kurt Wright,0,0,0,0
8364,candidate_Kurt Wright,candidate_Andy Montroll,0,0,0
8365,candidate_Andy Montroll,candidate_Kurt Wright,0,0,0
8366,candidate_Kurt Wright,candidate_Andy Montroll,0,0,0
8367,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,candidate_James Simpson,0
8368,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,candidate_James Simpson,0
8369,candidate_Kurt Wright,0,0,0,0
8370,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8371,candidate_Dan Smith,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Bob Kiss,candidate_James Simpson
8372,candidate_Kurt Wright,0,0,0,0
8373,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Bob Kiss,candidate_Dan Smith,candidate_James Simpson
8374,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,candidate_James Simpson
8375,candidate_Kurt Wright,0,0,0,0
8376,candidate_Kurt Wright,0,0,0,0
8377,candidate_Bob Kiss,candidate_Dan Smith,candidate_James Simpson,candidate_Andy Montroll,candidate_Kurt Wright
8378,candidate_Andy Montroll,candidate_Bob Kiss,candidate_Dan Smith,candidate_Kurt Wright,candidate_James Simpson
8379,candidate_Kurt Wright,candidate_Dan Smith,candidate_James Simpson,candidate_Andy Montroll,candidate_Bob Kiss
8380,candidate_Bob Kiss,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,candidate_Kurt Wright
8381,candidate_Andy Montroll,candidate_Dan Smith,candidate_James Simpson,candidate_Bob Kiss,candidate_Kurt Wright
8382,candidate_Kurt Wright,0,0,0,0
8383,candidate_Kurt Wright,0,0,0,0
8384,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,candidate_Kurt Wright,0
8385,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,candidate_James Simpson,candidate_Kurt Wright
8386,candidate_Andy Montroll,candidate_Bob Kiss,0,0,0
8387,candidate_Andy Montroll,candidate_Bob Kiss,candidate_Kurt Wright,candidate_Dan Smith,candidate_James Simpson
8389,candidate_Kurt Wright,candidate_Andy Montroll,0,0,0
8390,candidate_Kurt Wright,0,0,0,0
8391,candidate_Kurt Wright,candidate_James Simpson,candidate_Dan Smith,candidate_Bob Kiss,candidate_Andy Montroll
8392,candidate_Kurt Wright,0,0,0,0
8393,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Andy Montroll,0,0
8394,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8395,candidate_Kurt Wright,0,0,0,0
8396,candidate_Andy Montroll,candidate_Kurt Wright,candidate_Dan Smith,candidate_James Simpson,candidate_Bob Kiss
8397,candidate_Bob Kiss,candidate_Kurt Wright,candidate_Andy Montroll,candidate_James Simpson,candidate_Dan Smith
8398,candidate_Andy Montroll,0,0,0,0
8399,candidate_Dan Smith,candidate_Andy Montroll,candidate_Kurt Wright,0,0
8400,candidate_Andy Montroll,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Dan Smith,0
8401,candidate_Kurt Wright,0,0,0,0
8402,candidate_Dan Smith,candidate_Bob Kiss,candidate_Andy Montroll,candidate_James Simpson,candidate_Kurt Wright
8403,candidate_Andy Montroll,0,0,0,0
8404,candidate_Andy Montroll,candidate_Kurt Wright,0,0,0
8405,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,0,0
8406,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8407,candidate_Bob Kiss,candidate_Andy Montroll,0,0,0
8408,candidate_Dan Smith,candidate_Andy Montroll,0,0,0
8409,candidate_Bob Kiss,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,candidate_Kurt Wright
8410,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,candidate_James Simpson
8411,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,candidate_James Simpson
8412,candidate_Andy Montroll,candidate_Dan Smith,0,0,0
8413,candidate_Dan Smith,0,0,0,0
8414,candidate_Bob Kiss,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,candidate_Kurt Wright
8415,candidate_Kurt Wright,0,0,0,0
8416,candidate_Dan Smith,candidate_Bob Kiss,candidate_Andy Montroll,0,0
8417,candidate_Bob Kiss,candidate_Dan Smith,candidate_Andy Montroll,candidate_Kurt Wright,candidate_James Simpson
8418,candidate_Kurt Wright,0,0,0,0
8419,candidate_Dan Smith,candidate_Bob Kiss,candidate_Kurt Wright,0,0
8420,candidate_Bob Kiss,0,0,0,0
8421,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,candidate_Kurt Wright,0
8423,candidate_Kurt Wright,0,0,0,0
8425,candidate_Kurt Wright,candidate_Andy Montroll,0,0,0
8426,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson
8427,candidate_Dan Smith,candidate_Andy Montroll,0,0,0
8428,candidate_Bob Kiss,candidate_Kurt Wright,candidate_Andy Montroll,0,0
8429,candidate_Bob Kiss,candidate_Andy Montroll,candidate_James Simpson,candidate_Kurt Wright,candidate_Dan Smith
8430,candidate_Dan Smith,candidate_Andy Montroll,candidate_Bob Kiss,0,0
8431,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,0,0
8432,candidate_Andy Montroll,candidate_Kurt Wright,0,0,0
8434,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8435,candidate_Kurt Wright,candidate_Andy Montroll,0,0,0
8436,candidate_Kurt Wright,candidate_Dan Smith,candidate_Bob Kiss,0,0
8437,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,candidate_James Simpson
8438,candidate_Dan Smith,candidate_Kurt Wright,0,0,0
8439,candidate_Kurt Wright,candidate_Andy Montroll,0,0,0
8440,candidate_Kurt Wright,candidate_Dan Smith,candidate_Andy Montroll,candidate_Bob Kiss,0
8441,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,candidate_James Simpson
8442,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,candidate_James Simpson
8443,candidate_Bob Kiss,candidate_Andy Montroll,candidate_James Simpson,candidate_Dan Smith,candidate_Kurt Wright
8444,candidate_Kurt Wright,candidate_Andy Montroll,candidate_Bob Kiss,candidate_James Simpson,candidate_Dan Smith
8445,candidate_Kurt Wright,0,0,0,0
8446,candidate_Kurt Wright,0,0,0,0
8447,candidate_Kurt Wright,0,0,0,0
8448,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,candidate_James Simpson,candidate_Kurt Wright
8449,candidate_Kurt Wright,candidate_Bob Kiss,candidate_James Simpson,0,0
8450,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8451,candidate_Andy Montroll,candidate_Kurt Wright,candidate_Dan Smith,candidate_James Simpson,0
8452,candidate_Kurt Wright,candidate_Dan Smith,candidate_Bob Kiss,candidate_Andy Montroll,candidate_James Simpson
8453,candidate_Bob Kiss,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson,0
8454,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,candidate_James Simpson,candidate_Kurt Wright
8455,candidate_Kurt Wright,candidate_Dan Smith,candidate_James Simpson,candidate_Andy Montroll,candidate_Bob Kiss
8456,candidate_Dan Smith,candidate_Kurt Wright,candidate_Andy Montroll,0,0
8457,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,0,0
8458,candidate_Andy Montroll,candidate_Bob Kiss,candidate_Kurt Wright,0,0
8459,candidate_Bob Kiss,candidate_Andy Montroll,candidate_Dan Smith,0,0
8460,candidate_Bob Kiss,candidate_Andy Montroll,candidate_James Simpson,candidate_Dan Smith,0
8461,candidate_Andy Montroll,candidate_Dan Smith,candidate_James Simpson,0,0
8462,candidate_Andy Montroll,candidate_Dan Smith,candidate_Bob Kiss,candidate_James Simpson,0
8463,candidate_Kurt Wright,candidate_Dan Smith,0,0,0
8464,candidate_Kurt Wright,candidate_Bob Kiss,candidate_Dan Smith,candidate_Andy Montroll,candidate_James Simpson
